order_id,customer_id,order_date,amount,status,created_at,updated_at
261,827,2023-01-22 16:00:00,24.29,SHIPPED,2023-01-22 16:00:00,2023-01-22 16:00:00
262,374,2023-01-22 18:00:00,245.64,PROCESSING,2023-01-22 18:00:00,2023-01-22 18:00:00
263,672,2023-01-22 20:00:00,334.59,SHIPPED,2023-01-22 20:00:00,2023-01-22 20:00:00
264,608,2023-01-22 22:00:00,68.07,CANCELLED,2023-01-22 22:00:00,2023-01-22 22:00:00
265,472,2023-01-23 00:00:00,151.55,SHIPPED,2023-01-23 00:00:00,2023-01-23 00:00:00
266,233,2023-01-23 02:00:00,204.94,CANCELLED,2023-01-23 02:00:00,2023-01-23 02:00:00
267,692,2023-01-23 04:00:00,460.57,CANCELLED,2023-01-23 04:00:00,2023-01-23 04:00:00
268,113,2023-01-23 06:00:00,496.69,PROCESSING,2023-01-23 06:00:00,2023-01-23 06:00:00
269,830,2023-01-23 08:00:00,32.01,PROCESSING,2023-01-23 08:00:00,2023-01-23 08:00:00
270,497,2023-01-23 10:00:00,382.89,DELIVERED,2023-01-23 10:00:00,2023-01-23 10:00:00
271,442,2023-01-23 12:00:00,192.14,PENDING,2023-01-23 12:00:00,2023-01-23 12:00:00
272,564,2023-01-23 14:00:00,202.3,DELIVERED,2023-01-23 14:00:00,2023-01-23 14:00:00
273,268,2023-01-23 16:00:00,379.59,DELIVERED,2023-01-23 16:00:00,2023-01-23 16:00:00
274,510,2023-01-23 18:00:00,460.03,SHIPPED,2023-01-23 18:00:00,2023-01-23 18:00:00
275,807,2023-01-23 20:00:00,475.96,CANCELLED,2023-01-23 20:00:00,2023-01-23 20:00:00
276,386,2023-01-23 22:00:00,292.79,CANCELLED,2023-01-23 22:00:00,2023-01-23 22:00:00
277,387,2023-01-24 00:00:00,184.99,CANCELLED,2023-01-24 00:00:00,2023-01-24 00:00:00
278,113,2023-01-24 02:00:00,395.9,PENDING,2023-01-24 02:00:00,2023-01-24 02:00:00
279,613,2023-01-24 04:00:00,132.99,SHIPPED,2023-01-24 04:00:00,2023-01-24 04:00:00
280,625,2023-01-24 06:00:00,286.4,SHIPPED,2023-01-24 06:00:00,2023-01-24 06:00:00
281,952,2023-01-24 08:00:00,185.7,CANCELLED,2023-01-24 08:00:00,2023-01-24 08:00:00
282,81,2023-01-24 10:00:00,331.75,DELIVERED,2023-01-24 10:00:00,2023-01-24 10:00:00
283,699,2023-01-24 12:00:00,127.8,PENDING,2023-01-24 12:00:00,2023-01-24 12:00:00
284,113,2023-01-24 14:00:00,103.88,DELIVERED,2023-01-24 14:00:00,2023-01-24 14:00:00
285,2,2023-01-24 16:00:00,459.94,PROCESSING,2023-01-24 16:00:00,2023-01-24 16:00:00
286,642,2023-01-24 18:00:00,59.88,SHIPPED,2023-01-24 18:00:00,2023-01-24 18:00:00
287,220,2023-01-24 20:00:00,257.92,SHIPPED,2023-01-24 20:00:00,2023-01-24 20:00:00
288,566,2023-01-24 22:00:00,118.22,DELIVERED,2023-01-24 22:00:00,2023-01-24 22:00:00
289,855,2023-01-25 00:00:00,29.08,PENDING,2023-01-25 00:00:00,2023-01-25 00:00:00
290,997,2023-01-25 02:00:00,27.65,SHIPPED,2023-01-25 02:00:00,2023-01-25 02:00:00
291,736,2023-01-25 04:00:00,95.86,DELIVERED,2023-01-25 04:00:00,2023-01-25 04:00:00
292,225,2023-01-25 06:00:00,434.72,PENDING,2023-01-25 06:00:00,2023-01-25 06:00:00
293,385,2023-01-25 08:00:00,148.41,DELIVERED,2023-01-25 08:00:00,2023-01-25 08:00:00
294,403,2023-01-25 10:00:00,475.72,PENDING,2023-01-25 10:00:00,2023-01-25 10:00:00
295,638,2023-01-25 12:00:00,294.99,CANCELLED,2023-01-25 12:00:00,2023-01-25 12:00:00
296,130,2023-01-25 14:00:00,223.94,PENDING,2023-01-25 14:00:00,2023-01-25 14:00:00
297,53,2023-01-25 16:00:00,294.24,PROCESSING,2023-01-25 16:00:00,2023-01-25 16:00:00
298,684,2023-01-25 18:00:00,263.18,CANCELLED,2023-01-25 18:00:00,2023-01-25 18:00:00
299,730,2023-01-25 20:00:00,381.8,DELIVERED,2023-01-25 20:00:00,2023-01-25 20:00:00
300,672,2023-01-25 22:00:00,148.42,CANCELLED,2023-01-25 22:00:00,2023-01-25 22:00:00
301,710,2023-01-26 00:00:00,182.99,CANCELLED,2023-01-26 00:00:00,2023-01-26 00:00:00
302,416,2023-01-26 02:00:00,448.11,DELIVERED,2023-01-26 02:00:00,2023-01-26 02:00:00
303,247,2023-01-26 04:00:00,473.76,DELIVERED,2023-01-26 04:00:00,2023-01-26 04:00:00
304,836,2023-01-26 06:00:00,447.35,PROCESSING,2023-01-26 06:00:00,2023-01-26 06:00:00
305,439,2023-01-26 08:00:00,215.53,DELIVERED,2023-01-26 08:00:00,2023-01-26 08:00:00
306,203,2023-01-26 10:00:00,392.38,SHIPPED,2023-01-26 10:00:00,2023-01-26 10:00:00
307,184,2023-01-26 12:00:00,243.4,SHIPPED,2023-01-26 12:00:00,2023-01-26 12:00:00
308,123,2023-01-26 14:00:00,253.79,PROCESSING,2023-01-26 14:00:00,2023-01-26 14:00:00
309,401,2023-01-26 16:00:00,110.29,PENDING,2023-01-26 16:00:00,2023-01-26 16:00:00
310,767,2023-01-26 18:00:00,299.65,PENDING,2023-01-26 18:00:00,2023-01-26 18:00:00
311,294,2023-01-26 20:00:00,101.21,SHIPPED,2023-01-26 20:00:00,2023-01-26 20:00:00
312,280,2023-01-26 22:00:00,172.47,DELIVERED,2023-01-26 22:00:00,2023-01-26 22:00:00
313,837,2023-01-27 00:00:00,428.96,PROCESSING,2023-01-27 00:00:00,2023-01-27 00:00:00
314,884,2023-01-27 02:00:00,111.47,PENDING,2023-01-27 02:00:00,2023-01-27 02:00:00
315,610,2023-01-27 04:00:00,44.87,PENDING,2023-01-27 04:00:00,2023-01-27 04:00:00
316,198,2023-01-27 06:00:00,43.81,CANCELLED,2023-01-27 06:00:00,2023-01-27 06:00:00
317,982,2023-01-27 08:00:00,470.98,SHIPPED,2023-01-27 08:00:00,2023-01-27 08:00:00
318,907,2023-01-27 10:00:00,258.39,DELIVERED,2023-01-27 10:00:00,2023-01-27 10:00:00
319,511,2023-01-27 12:00:00,210.61,PROCESSING,2023-01-27 12:00:00,2023-01-27 12:00:00
320,752,2023-01-27 14:00:00,407.33,PENDING,2023-01-27 14:00:00,2023-01-27 14:00:00
321,144,2023-01-27 16:00:00,419.55,CANCELLED,2023-01-27 16:00:00,2023-01-27 16:00:00
322,609,2023-01-27 18:00:00,172.77,SHIPPED,2023-01-27 18:00:00,2023-01-27 18:00:00
323,201,2023-01-27 20:00:00,349.87,SHIPPED,2023-01-27 20:00:00,2023-01-27 20:00:00
324,124,2023-01-27 22:00:00,387.85,PROCESSING,2023-01-27 22:00:00,2023-01-27 22:00:00
325,187,2023-01-28 00:00:00,330.78,PENDING,2023-01-28 00:00:00,2023-01-28 00:00:00
326,326,2023-01-28 02:00:00,84.28,PROCESSING,2023-01-28 02:00:00,2023-01-28 02:00:00
327,464,2023-01-28 04:00:00,439.18,PROCESSING,2023-01-28 04:00:00,2023-01-28 04:00:00
328,349,2023-01-28 06:00:00,274.16,CANCELLED,2023-01-28 06:00:00,2023-01-28 06:00:00
329,771,2023-01-28 08:00:00,148.41,SHIPPED,2023-01-28 08:00:00,2023-01-28 08:00:00
330,660,2023-01-28 10:00:00,218.36,DELIVERED,2023-01-28 10:00:00,2023-01-28 10:00:00
331,764,2023-01-28 12:00:00,28.41,SHIPPED,2023-01-28 12:00:00,2023-01-28 12:00:00
332,955,2023-01-28 14:00:00,72.65,SHIPPED,2023-01-28 14:00:00,2023-01-28 14:00:00
333,932,2023-01-28 16:00:00,385.12,CANCELLED,2023-01-28 16:00:00,2023-01-28 16:00:00
334,403,2023-01-28 18:00:00,10.01,DELIVERED,2023-01-28 18:00:00,2023-01-28 18:00:00
335,346,2023-01-28 20:00:00,214.12,PENDING,2023-01-28 20:00:00,2023-01-28 20:00:00
336,963,2023-01-28 22:00:00,266.03,DELIVERED,2023-01-28 22:00:00,2023-01-28 22:00:00
337,511,2023-01-29 00:00:00,36.77,PENDING,2023-01-29 00:00:00,2023-01-29 00:00:00
338,147,2023-01-29 02:00:00,486.81,DELIVERED,2023-01-29 02:00:00,2023-01-29 02:00:00
339,148,2023-01-29 04:00:00,120.8,PROCESSING,2023-01-29 04:00:00,2023-01-29 04:00:00
340,864,2023-01-29 06:00:00,159.06,DELIVERED,2023-01-29 06:00:00,2023-01-29 06:00:00
341,711,2023-01-29 08:00:00,158.93,CANCELLED,2023-01-29 08:00:00,2023-01-29 08:00:00
342,820,2023-01-29 10:00:00,122.9,PENDING,2023-01-29 10:00:00,2023-01-29 10:00:00
343,489,2023-01-29 12:00:00,10.72,SHIPPED,2023-01-29 12:00:00,2023-01-29 12:00:00
344,929,2023-01-29 14:00:00,367.38,CANCELLED,2023-01-29 14:00:00,2023-01-29 14:00:00
345,936,2023-01-29 16:00:00,483.75,PENDING,2023-01-29 16:00:00,2023-01-29 16:00:00
346,640,2023-01-29 18:00:00,119.9,PENDING,2023-01-29 18:00:00,2023-01-29 18:00:00
347,551,2023-01-29 20:00:00,334.89,SHIPPED,2023-01-29 20:00:00,2023-01-29 20:00:00
348,338,2023-01-29 22:00:00,373.53,PROCESSING,2023-01-29 22:00:00,2023-01-29 22:00:00
349,872,2023-01-30 00:00:00,425.73,CANCELLED,2023-01-30 00:00:00,2023-01-30 00:00:00
350,641,2023-01-30 02:00:00,217.09,SHIPPED,2023-01-30 02:00:00,2023-01-30 02:00:00
351,779,2023-01-30 04:00:00,158.44,SHIPPED,2023-01-30 04:00:00,2023-01-30 04:00:00
352,988,2023-01-30 06:00:00,169.39,PROCESSING,2023-01-30 06:00:00,2023-01-30 06:00:00
353,953,2023-01-30 08:00:00,359.18,CANCELLED,2023-01-30 08:00:00,2023-01-30 08:00:00
354,473,2023-01-30 10:00:00,410.22,SHIPPED,2023-01-30 10:00:00,2023-01-30 10:00:00
355,946,2023-01-30 12:00:00,98.99,PROCESSING,2023-01-30 12:00:00,2023-01-30 12:00:00
356,151,2023-01-30 14:00:00,191.76,CANCELLED,2023-01-30 14:00:00,2023-01-30 14:00:00
357,415,2023-01-30 16:00:00,451.95,DELIVERED,2023-01-30 16:00:00,2023-01-30 16:00:00
358,990,2023-01-30 18:00:00,405.28,PENDING,2023-01-30 18:00:00,2023-01-30 18:00:00
359,298,2023-01-30 20:00:00,492.58,PROCESSING,2023-01-30 20:00:00,2023-01-30 20:00:00
360,611,2023-01-30 22:00:00,379.58,PENDING,2023-01-30 22:00:00,2023-01-30 22:00:00
361,263,2023-01-31 00:00:00,202.67,DELIVERED,2023-01-31 00:00:00,2023-01-31 00:00:00
362,764,2023-01-31 02:00:00,299.41,SHIPPED,2023-01-31 02:00:00,2023-01-31 02:00:00
363,144,2023-01-31 04:00:00,333.9,SHIPPED,2023-01-31 04:00:00,2023-01-31 04:00:00
364,346,2023-01-31 06:00:00,48.44,CANCELLED,2023-01-31 06:00:00,2023-01-31 06:00:00
365,624,2023-01-31 08:00:00,276.8,PROCESSING,2023-01-31 08:00:00,2023-01-31 08:00:00
366,572,2023-01-31 10:00:00,357.57,PROCESSING,2023-01-31 10:00:00,2023-01-31 10:00:00
367,881,2023-01-31 12:00:00,91.99,CANCELLED,2023-01-31 12:00:00,2023-01-31 12:00:00
368,2,2023-01-31 14:00:00,392.51,PENDING,2023-01-31 14:00:00,2023-01-31 14:00:00
369,897,2023-01-31 16:00:00,296.05,SHIPPED,2023-01-31 16:00:00,2023-01-31 16:00:00
370,304,2023-01-31 18:00:00,476.59,SHIPPED,2023-01-31 18:00:00,2023-01-31 18:00:00
371,254,2023-01-31 20:00:00,30.79,PROCESSING,2023-01-31 20:00:00,2023-01-31 20:00:00
372,652,2023-01-31 22:00:00,140.01,PROCESSING,2023-01-31 22:00:00,2023-01-31 22:00:00
373,453,2023-02-01 00:00:00,304.76,CANCELLED,2023-02-01 00:00:00,2023-02-01 00:00:00
374,37,2023-02-01 02:00:00,155.31,DELIVERED,2023-02-01 02:00:00,2023-02-01 02:00:00
375,160,2023-02-01 04:00:00,360.07,PENDING,2023-02-01 04:00:00,2023-02-01 04:00:00
376,9,2023-02-01 06:00:00,381.91,DELIVERED,2023-02-01 06:00:00,2023-02-01 06:00:00
377,233,2023-02-01 08:00:00,60.23,DELIVERED,2023-02-01 08:00:00,2023-02-01 08:00:00
378,99,2023-02-01 10:00:00,261.79,PROCESSING,2023-02-01 10:00:00,2023-02-01 10:00:00
379,659,2023-02-01 12:00:00,259.36,PROCESSING,2023-02-01 12:00:00,2023-02-01 12:00:00
380,816,2023-02-01 14:00:00,190.95,PROCESSING,2023-02-01 14:00:00,2023-02-01 14:00:00
381,208,2023-02-01 16:00:00,467.13,DELIVERED,2023-02-01 16:00:00,2023-02-01 16:00:00
382,131,2023-02-01 18:00:00,415.48,PENDING,2023-02-01 18:00:00,2023-02-01 18:00:00
383,404,2023-02-01 20:00:00,351.63,PROCESSING,2023-02-01 20:00:00,2023-02-01 20:00:00
384,152,2023-02-01 22:00:00,360.02,SHIPPED,2023-02-01 22:00:00,2023-02-01 22:00:00
385,54,2023-02-02 00:00:00,236.24,PENDING,2023-02-02 00:00:00,2023-02-02 00:00:00
386,120,2023-02-02 02:00:00,461.29,SHIPPED,2023-02-02 02:00:00,2023-02-02 02:00:00
387,673,2023-02-02 04:00:00,350.35,PENDING,2023-02-02 04:00:00,2023-02-02 04:00:00
388,920,2023-02-02 06:00:00,367.2,PROCESSING,2023-02-02 06:00:00,2023-02-02 06:00:00
389,628,2023-02-02 08:00:00,432.23,CANCELLED,2023-02-02 08:00:00,2023-02-02 08:00:00
390,587,2023-02-02 10:00:00,144.3,PROCESSING,2023-02-02 10:00:00,2023-02-02 10:00:00
391,625,2023-02-02 12:00:00,405.46,DELIVERED,2023-02-02 12:00:00,2023-02-02 12:00:00
392,968,2023-02-02 14:00:00,105.67,DELIVERED,2023-02-02 14:00:00,2023-02-02 14:00:00
393,420,2023-02-02 16:00:00,179.22,PENDING,2023-02-02 16:00:00,2023-02-02 16:00:00
394,422,2023-02-02 18:00:00,174.45,DELIVERED,2023-02-02 18:00:00,2023-02-02 18:00:00
395,104,2023-02-02 20:00:00,489.48,PROCESSING,2023-02-02 20:00:00,2023-02-02 20:00:00
396,852,2023-02-02 22:00:00,429.7,SHIPPED,2023-02-02 22:00:00,2023-02-02 22:00:00
397,254,2023-02-03 00:00:00,353.57,PROCESSING,2023-02-03 00:00:00,2023-02-03 00:00:00
398,227,2023-02-03 02:00:00,366.26,PENDING,2023-02-03 02:00:00,2023-02-03 02:00:00
399,112,2023-02-03 04:00:00,285.42,DELIVERED,2023-02-03 04:00:00,2023-02-03 04:00:00
400,510,2023-02-03 06:00:00,474.07,SHIPPED,2023-02-03 06:00:00,2023-02-03 06:00:00
401,473,2023-02-03 08:00:00,253.17,CANCELLED,2023-02-03 08:00:00,2023-02-03 08:00:00
402,99,2023-02-03 10:00:00,196.45,SHIPPED,2023-02-03 10:00:00,2023-02-03 10:00:00
403,153,2023-02-03 12:00:00,89.89,SHIPPED,2023-02-03 12:00:00,2023-02-03 12:00:00
404,861,2023-02-03 14:00:00,395.24,PROCESSING,2023-02-03 14:00:00,2023-02-03 14:00:00
405,914,2023-02-03 16:00:00,369.88,CANCELLED,2023-02-03 16:00:00,2023-02-03 16:00:00
406,896,2023-02-03 18:00:00,198.33,PENDING,2023-02-03 18:00:00,2023-02-03 18:00:00
407,878,2023-02-03 20:00:00,22.34,PENDING,2023-02-03 20:00:00,2023-02-03 20:00:00
408,338,2023-02-03 22:00:00,421.11,SHIPPED,2023-02-03 22:00:00,2023-02-03 22:00:00
409,706,2023-02-04 00:00:00,15.59,SHIPPED,2023-02-04 00:00:00,2023-02-04 00:00:00
410,822,2023-02-04 02:00:00,354.81,DELIVERED,2023-02-04 02:00:00,2023-02-04 02:00:00
411,163,2023-02-04 04:00:00,485.43,CANCELLED,2023-02-04 04:00:00,2023-02-04 04:00:00
412,720,2023-02-04 06:00:00,224.45,SHIPPED,2023-02-04 06:00:00,2023-02-04 06:00:00
413,957,2023-02-04 08:00:00,125.14,DELIVERED,2023-02-04 08:00:00,2023-02-04 08:00:00
414,681,2023-02-04 10:00:00,355.39,CANCELLED,2023-02-04 10:00:00,2023-02-04 10:00:00
415,996,2023-02-04 12:00:00,410.39,PENDING,2023-02-04 12:00:00,2023-02-04 12:00:00
416,161,2023-02-04 14:00:00,277.75,DELIVERED,2023-02-04 14:00:00,2023-02-04 14:00:00
417,580,2023-02-04 16:00:00,483.85,CANCELLED,2023-02-04 16:00:00,2023-02-04 16:00:00
418,801,2023-02-04 18:00:00,35.32,DELIVERED,2023-02-04 18:00:00,2023-02-04 18:00:00
419,398,2023-02-04 20:00:00,257.35,SHIPPED,2023-02-04 20:00:00,2023-02-04 20:00:00
420,277,2023-02-04 22:00:00,362.04,PROCESSING,2023-02-04 22:00:00,2023-02-04 22:00:00
421,816,2023-02-05 00:00:00,432.69,PENDING,2023-02-05 00:00:00,2023-02-05 00:00:00
422,916,2023-02-05 02:00:00,97.84,SHIPPED,2023-02-05 02:00:00,2023-02-05 02:00:00
423,504,2023-02-05 04:00:00,402.0,SHIPPED,2023-02-05 04:00:00,2023-02-05 04:00:00
424,896,2023-02-05 06:00:00,280.83,CANCELLED,2023-02-05 06:00:00,2023-02-05 06:00:00
425,392,2023-02-05 08:00:00,204.31,DELIVERED,2023-02-05 08:00:00,2023-02-05 08:00:00
426,135,2023-02-05 10:00:00,74.54,PENDING,2023-02-05 10:00:00,2023-02-05 10:00:00
427,195,2023-02-05 12:00:00,433.99,SHIPPED,2023-02-05 12:00:00,2023-02-05 12:00:00
428,401,2023-02-05 14:00:00,87.06,CANCELLED,2023-02-05 14:00:00,2023-02-05 14:00:00
429,640,2023-02-05 16:00:00,161.8,PENDING,2023-02-05 16:00:00,2023-02-05 16:00:00
430,33,2023-02-05 18:00:00,152.12,DELIVERED,2023-02-05 18:00:00,2023-02-05 18:00:00
431,688,2023-02-05 20:00:00,436.99,SHIPPED,2023-02-05 20:00:00,2023-02-05 20:00:00
432,460,2023-02-05 22:00:00,339.62,SHIPPED,2023-02-05 22:00:00,2023-02-05 22:00:00
433,955,2023-02-06 00:00:00,400.37,SHIPPED,2023-02-06 00:00:00,2023-02-06 00:00:00
434,883,2023-02-06 02:00:00,132.73,PENDING,2023-02-06 02:00:00,2023-02-06 02:00:00
435,470,2023-02-06 04:00:00,316.19,PENDING,2023-02-06 04:00:00,2023-02-06 04:00:00
436,375,2023-02-06 06:00:00,290.16,PENDING,2023-02-06 06:00:00,2023-02-06 06:00:00
437,22,2023-02-06 08:00:00,418.09,PENDING,2023-02-06 08:00:00,2023-02-06 08:00:00
438,750,2023-02-06 10:00:00,453.98,CANCELLED,2023-02-06 10:00:00,2023-02-06 10:00:00
439,670,2023-02-06 12:00:00,15.96,PROCESSING,2023-02-06 12:00:00,2023-02-06 12:00:00
440,38,2023-02-06 14:00:00,340.27,CANCELLED,2023-02-06 14:00:00,2023-02-06 14:00:00
441,230,2023-02-06 16:00:00,35.4,SHIPPED,2023-02-06 16:00:00,2023-02-06 16:00:00
442,365,2023-02-06 18:00:00,278.94,CANCELLED,2023-02-06 18:00:00,2023-02-06 18:00:00
443,563,2023-02-06 20:00:00,150.94,DELIVERED,2023-02-06 20:00:00,2023-02-06 20:00:00
444,438,2023-02-06 22:00:00,160.32,PENDING,2023-02-06 22:00:00,2023-02-06 22:00:00
445,776,2023-02-07 00:00:00,182.95,DELIVERED,2023-02-07 00:00:00,2023-02-07 00:00:00
446,283,2023-02-07 02:00:00,314.43,DELIVERED,2023-02-07 02:00:00,2023-02-07 02:00:00
447,27,2023-02-07 04:00:00,173.68,SHIPPED,2023-02-07 04:00:00,2023-02-07 04:00:00
448,226,2023-02-07 06:00:00,369.02,PENDING,2023-02-07 06:00:00,2023-02-07 06:00:00
449,277,2023-02-07 08:00:00,208.22,DELIVERED,2023-02-07 08:00:00,2023-02-07 08:00:00
450,798,2023-02-07 10:00:00,43.49,SHIPPED,2023-02-07 10:00:00,2023-02-07 10:00:00
451,609,2023-02-07 12:00:00,394.04,PENDING,2023-02-07 12:00:00,2023-02-07 12:00:00
452,284,2023-02-07 14:00:00,150.02,PROCESSING,2023-02-07 14:00:00,2023-02-07 14:00:00
453,879,2023-02-07 16:00:00,222.06,SHIPPED,2023-02-07 16:00:00,2023-02-07 16:00:00
454,960,2023-02-07 18:00:00,345.87,CANCELLED,2023-02-07 18:00:00,2023-02-07 18:00:00
455,481,2023-02-07 20:00:00,172.9,PENDING,2023-02-07 20:00:00,2023-02-07 20:00:00
456,453,2023-02-07 22:00:00,37.73,DELIVERED,2023-02-07 22:00:00,2023-02-07 22:00:00
457,829,2023-02-08 00:00:00,193.22,DELIVERED,2023-02-08 00:00:00,2023-02-08 00:00:00
458,816,2023-02-08 02:00:00,472.78,CANCELLED,2023-02-08 02:00:00,2023-02-08 02:00:00
459,659,2023-02-08 04:00:00,324.45,CANCELLED,2023-02-08 04:00:00,2023-02-08 04:00:00
460,516,2023-02-08 06:00:00,339.02,DELIVERED,2023-02-08 06:00:00,2023-02-08 06:00:00
461,547,2023-02-08 08:00:00,319.82,PENDING,2023-02-08 08:00:00,2023-02-08 08:00:00
462,192,2023-02-08 10:00:00,107.51,SHIPPED,2023-02-08 10:00:00,2023-02-08 10:00:00
463,49,2023-02-08 12:00:00,214.98,CANCELLED,2023-02-08 12:00:00,2023-02-08 12:00:00
464,512,2023-02-08 14:00:00,377.96,CANCELLED,2023-02-08 14:00:00,2023-02-08 14:00:00
465,17,2023-02-08 16:00:00,59.67,CANCELLED,2023-02-08 16:00:00,2023-02-08 16:00:00
466,172,2023-02-08 18:00:00,146.15,PROCESSING,2023-02-08 18:00:00,2023-02-08 18:00:00
467,220,2023-02-08 20:00:00,145.4,PENDING,2023-02-08 20:00:00,2023-02-08 20:00:00
468,158,2023-02-08 22:00:00,221.69,PENDING,2023-02-08 22:00:00,2023-02-08 22:00:00
469,477,2023-02-09 00:00:00,490.38,PENDING,2023-02-09 00:00:00,2023-02-09 00:00:00
470,46,2023-02-09 02:00:00,43.08,PENDING,2023-02-09 02:00:00,2023-02-09 02:00:00
471,373,2023-02-09 04:00:00,264.16,PENDING,2023-02-09 04:00:00,2023-02-09 04:00:00
472,518,2023-02-09 06:00:00,97.89,DELIVERED,2023-02-09 06:00:00,2023-02-09 06:00:00
473,99,2023-02-09 08:00:00,485.63,CANCELLED,2023-02-09 08:00:00,2023-02-09 08:00:00
474,892,2023-02-09 10:00:00,65.52,DELIVERED,2023-02-09 10:00:00,2023-02-09 10:00:00
475,745,2023-02-09 12:00:00,207.76,PROCESSING,2023-02-09 12:00:00,2023-02-09 12:00:00
476,37,2023-02-09 14:00:00,371.56,SHIPPED,2023-02-09 14:00:00,2023-02-09 14:00:00
477,280,2023-02-09 16:00:00,355.23,CANCELLED,2023-02-09 16:00:00,2023-02-09 16:00:00
478,349,2023-02-09 18:00:00,217.14,PROCESSING,2023-02-09 18:00:00,2023-02-09 18:00:00
479,497,2023-02-09 20:00:00,179.8,DELIVERED,2023-02-09 20:00:00,2023-02-09 20:00:00
480,302,2023-02-09 22:00:00,204.83,SHIPPED,2023-02-09 22:00:00,2023-02-09 22:00:00
481,181,2023-02-10 00:00:00,139.5,PROCESSING,2023-02-10 00:00:00,2023-02-10 00:00:00
482,607,2023-02-10 02:00:00,110.61,SHIPPED,2023-02-10 02:00:00,2023-02-10 02:00:00
483,99,2023-02-10 04:00:00,246.69,PROCESSING,2023-02-10 04:00:00,2023-02-10 04:00:00
484,700,2023-02-10 06:00:00,141.58,DELIVERED,2023-02-10 06:00:00,2023-02-10 06:00:00
485,993,2023-02-10 08:00:00,150.86,SHIPPED,2023-02-10 08:00:00,2023-02-10 08:00:00
486,116,2023-02-10 10:00:00,331.81,PROCESSING,2023-02-10 10:00:00,2023-02-10 10:00:00
487,191,2023-02-10 12:00:00,484.58,DELIVERED,2023-02-10 12:00:00,2023-02-10 12:00:00
488,253,2023-02-10 14:00:00,305.78,CANCELLED,2023-02-10 14:00:00,2023-02-10 14:00:00
489,981,2023-02-10 16:00:00,47.72,DELIVERED,2023-02-10 16:00:00,2023-02-10 16:00:00
490,928,2023-02-10 18:00:00,47.04,DELIVERED,2023-02-10 18:00:00,2023-02-10 18:00:00
491,983,2023-02-10 20:00:00,476.2,CANCELLED,2023-02-10 20:00:00,2023-02-10 20:00:00
492,161,2023-02-10 22:00:00,155.67,DELIVERED,2023-02-10 22:00:00,2023-02-10 22:00:00
493,256,2023-02-11 00:00:00,55.11,CANCELLED,2023-02-11 00:00:00,2023-02-11 00:00:00
494,323,2023-02-11 02:00:00,303.53,CANCELLED,2023-02-11 02:00:00,2023-02-11 02:00:00
495,128,2023-02-11 04:00:00,315.59,CANCELLED,2023-02-11 04:00:00,2023-02-11 04:00:00
496,18,2023-02-11 06:00:00,327.77,PROCESSING,2023-02-11 06:00:00,2023-02-11 06:00:00
497,793,2023-02-11 08:00:00,141.03,SHIPPED,2023-02-11 08:00:00,2023-02-11 08:00:00
498,735,2023-02-11 10:00:00,17.4,PROCESSING,2023-02-11 10:00:00,2023-02-11 10:00:00
499,566,2023-02-11 12:00:00,482.86,CANCELLED,2023-02-11 12:00:00,2023-02-11 12:00:00
500,570,2023-02-11 14:00:00,132.94,SHIPPED,2023-02-11 14:00:00,2023-02-11 14:00:00
501,323,2023-02-11 16:00:00,341.25,SHIPPED,2023-02-11 16:00:00,2023-02-11 16:00:00
502,872,2023-02-11 18:00:00,356.25,CANCELLED,2023-02-11 18:00:00,2023-02-11 18:00:00
503,686,2023-02-11 20:00:00,308.9,SHIPPED,2023-02-11 20:00:00,2023-02-11 20:00:00
504,792,2023-02-11 22:00:00,163.32,SHIPPED,2023-02-11 22:00:00,2023-02-11 22:00:00
505,626,2023-02-12 00:00:00,142.84,PROCESSING,2023-02-12 00:00:00,2023-02-12 00:00:00
506,288,2023-02-12 02:00:00,302.86,SHIPPED,2023-02-12 02:00:00,2023-02-12 02:00:00
507,943,2023-02-12 04:00:00,434.39,CANCELLED,2023-02-12 04:00:00,2023-02-12 04:00:00
508,854,2023-02-12 06:00:00,473.9,PENDING,2023-02-12 06:00:00,2023-02-12 06:00:00
509,663,2023-02-12 08:00:00,61.89,PENDING,2023-02-12 08:00:00,2023-02-12 08:00:00
510,962,2023-02-12 10:00:00,85.87,PENDING,2023-02-12 10:00:00,2023-02-12 10:00:00
511,639,2023-02-12 12:00:00,472.92,CANCELLED,2023-02-12 12:00:00,2023-02-12 12:00:00
512,155,2023-02-12 14:00:00,370.9,PENDING,2023-02-12 14:00:00,2023-02-12 14:00:00
513,490,2023-02-12 16:00:00,442.67,PROCESSING,2023-02-12 16:00:00,2023-02-12 16:00:00
514,386,2023-02-12 18:00:00,109.29,CANCELLED,2023-02-12 18:00:00,2023-02-12 18:00:00
515,986,2023-02-12 20:00:00,297.92,CANCELLED,2023-02-12 20:00:00,2023-02-12 20:00:00
516,785,2023-02-12 22:00:00,353.56,CANCELLED,2023-02-12 22:00:00,2023-02-12 22:00:00
517,104,2023-02-13 00:00:00,343.25,SHIPPED,2023-02-13 00:00:00,2023-02-13 00:00:00
518,929,2023-02-13 02:00:00,209.99,SHIPPED,2023-02-13 02:00:00,2023-02-13 02:00:00
519,393,2023-02-13 04:00:00,17.54,SHIPPED,2023-02-13 04:00:00,2023-02-13 04:00:00
520,811,2023-02-13 06:00:00,295.63,DELIVERED,2023-02-13 06:00:00,2023-02-13 06:00:00
